ORDER_ID,USER_ID,PRODUCT_ID,BRAND_ID,UNIT_PRICE,QUANTITY,DATE,STORE_ID
32002863,15258184,203851,2973,12.00,1,2020-07-02 19:00:53.000,2043
32013973,15569274,298261,10281,51.55,1,2020-07-03 11:33:09.000,8471
32013973,15569274,204368,3232,1.78,2,2020-07-03 11:33:09.000,8471
32084168,15373243,207480,4779,3.99,1,2020-07-06 14:12:58.000,7437
32160928,14758843,204901,3557,39.99,1,2020-07-10 16:26:26.000,2133
32173553,15157419,209441,15653,12.62,1,2020-07-10 18:52:01.000,8693
31975088,15317491,283611,19066,17.00,3,2020-07-01 19:19:18.000,8833
31990238,14227600,205268,3797,25.99,2,2020-07-02 13:56:22.000,2056
32175068,15819812,202060,2039,29.27,2,2020-07-10 19:11:29.000,8484
32232133,15903387,229187,2963,9.49,1,2020-07-13 19:54:06.000,8005
32210923,15669766,203161,2591,22.49,2,2020-07-12 12:57:33.000,4689
32180118,15891800,204272,3039,28.99,2,2020-07-10 19:32:18.000,9868
32486148,15915188,204225,2785,12.99,1,2020-07-25 17:11:49.000,8527
32020033,15757240,205057,3638,14.99,1,2020-07-03 15:10:51.000,3406
32182643,15142567,220171,8699,10.99,1,2020-07-11 16:47:23.000,7517
32351818,14724510,204821,3508,29.99,1,2020-07-18 20:30:22.000,7440
32460898,14388989,204067,3084,59.99,1,2020-07-24 17:47:12.000,5475
32495743,14931718,217103,8061,5.49,6,2020-07-25 17:47:49.000,6340
32481603,15877823,206675,4492,13.67,1,2020-07-25 14:29:02.000,8476
32197288,15384649,202242,10281,4.99,1,2020-07-11 18:39:44.000,7737
32463423,15558127,259868,11596,17.49,1,2020-07-24 18:45:54.000,6987
32282128,10119105,262951,4010,15.99,1,2020-07-16 15:44:10.000,9584
32216478,15491410,264371,12450,2.49,1,2020-07-12 17:32:00.000,8260
32093763,15522850,207158,4674,32.39,1,2020-07-06 21:51:12.000,8351
32284653,14957851,219310,8508,16.49,1,2020-07-16 16:18:11.000,2324
32284653,14957851,202098,2053,21.49,1,2020-07-16 16:18:11.000,2324
32403833,15408309,206449,4383,1.99,1,2020-07-22 13:27:22.000,5632
32290713,15914946,204771,3482,2.99,1,2020-07-16 18:33:50.000,9282
32110428,15321082,205781,4068,18.99,3,2020-07-08 18:50:57.000,4563
32300308,15917160,203703,2912,14.99,1,2020-07-17 16:26:21.000,8781
32320508,14697200,206633,4475,11.99,1,2020-07-18 12:58:23.000,3495
32123053,14464547,204782,3482,2.99,1,2020-07-08 18:38:24.000,2089
32160423,13800519,263452,22616,14.49,2,2020-07-10 14:21:34.000,2088
32310913,14666635,283998,4379,10.99,1,2020-07-17 18:37:33.000,2227
32492713,10104873,207818,4913,43.89,1,2020-07-25 19:22:20.000,5275
32156383,15613302,204862,3534,17.88,1,2020-07-10 13:26:37.000,8491
32430598,15629437,207226,4705,17.09,2,2020-07-23 16:14:23.000,4689
32486148,15915188,306133,13211,16.99,2,2020-07-25 17:11:49.000,8527
32439688,15634637,207060,4622,30.99,1,2020-07-24 20:34:57.000,6346
32068513,15208174,203930,3007,17.99,1,2020-07-05 13:39:48.000,6188
32295763,15665167,205055,3637,4.99,2,2020-07-16 20:07:45.000,2109
32044778,15108201,203995,3037,48.99,2,2020-07-04 12:20:27.000,5101
32286673,15182971,202997,2535,22.99,1,2020-07-16 17:43:34.000,9231
32442213,15845498,203161,2591,13.99,2,2020-07-23 19:48:48.000,7195
32354848,15898797,203824,2436,17.99,2,2020-07-19 12:13:23.000,6521
32345253,14492384,203161,2591,22.99,2,2020-07-18 19:51:09.000,2116
32436153,10154843,205189,3744,10.99,4,2020-07-23 19:54:01.000,2115
32268493,15056474,208551,3478,12.49,1,2020-07-15 19:23:58.000,6303
32033668,15759517,204981,3601,17.88,1,2020-07-03 18:34:08.000,8664
32190723,14098355,302572,11665,29.99,1,2020-07-11 15:56:05.000,8872
32176078,15433768,203319,2671,13.64,2,2020-07-10 19:23:11.000,9092
32146788,13643379,264986,5931,1.58,3,2020-07-09 17:50:54.000,8299
31997813,15457331,297913,6815,18.00,1,2020-07-02 15:32:48.000,8941
32149313,15849452,205039,3634,31.99,1,2020-07-09 23:05:00.000,7857
32134163,15731959,207151,4671,8.05,1,2020-07-09 14:29:20.000,6179
32227083,15872999,203809,2966,21.99,1,2020-07-13 12:50:50.000,8240
32094268,14389109,205689,4021,10.99,1,2020-07-06 18:49:08.000,7270
32268493,15056474,262063,15635,15.99,1,2020-07-15 19:23:58.000,6303
32061948,15556648,205776,4066,13.99,1,2020-07-04 20:38:49.000,4745
32119518,15879966,203141,2587,16.08,1,2020-07-08 15:57:12.000,9145
31986703,15738832,217015,11815,14.99,1,2020-07-02 10:44:04.000,9582
32014478,14683229,294122,3518,29.99,1,2020-07-03 12:06:13.000,2230
32121538,15375334,205037,3634,16.99,1,2020-07-08 18:32:19.000,4803
32265968,13974415,203858,2973,9.97,2,2020-07-15 18:13:37.000,5416
32244758,12470433,216066,12624,17.99,4,2020-07-14 16:27:56.000,4901
32309903,13692275,206735,4497,0.99,2,2020-07-17 15:41:38.000,9654
32003873,15853705,211459,10870,1.00,1,2020-07-02 19:56:57.000,9670
32036193,14907286,204842,3518,16.49,1,2020-07-03 19:12:45.000,8090
32075583,15011577,203079,2572,9.99,1,2020-07-05 16:51:31.000,4544
32320003,15183700,205640,3996,10.99,1,2020-07-17 20:49:38.000,8045
32402823,15126154,214945,9443,9.89,1,2020-07-24 17:17:57.000,9356
32405853,15032943,222897,4705,13.99,4,2020-07-22 14:00:23.000,10101
32284653,14957851,216617,4817,10.49,1,2020-07-16 16:18:11.000,2324
32462918,15394795,203374,2706,16.99,2,2020-07-24 15:42:29.000,10066
32225568,14690815,203161,2591,19.99,1,2020-07-13 12:57:04.000,8527
32507358,15318375,203906,2996,29.99,1,2020-07-26 17:09:25.000,4823
32257888,15109832,288441,19234,5.49,1,2020-07-15 13:03:30.000,4501
32209913,15898687,216148,12188,4.49,1,2020-07-12 11:48:09.000,2212
32216983,14484189,301536,3007,21.99,1,2020-07-12 17:40:42.000,7554
32160928,14758843,261427,12510,22.99,1,2020-07-10 16:26:26.000,2133
32278088,14131368,205057,3638,22.99,1,2020-07-16 13:15:41.000,6005
32377573,14678222,259868,11596,16.99,2,2020-07-20 17:14:46.000,9582
32413428,15909047,203161,2591,11.49,1,2020-07-29 14:08:56.000,7334
32317983,13661514,206919,4565,47.99,1,2020-07-17 20:04:42.000,5550
32306873,10180009,206390,4369,30.99,2,2020-07-17 23:59:59.000,2111
32188703,15893833,208061,3995,23.06,1,2020-07-11 15:40:16.000,7981
32275058,15308526,203931,3007,19.99,1,2020-07-15 21:01:20.000,7851
32453828,15274607,294806,2973,6.99,2,2020-07-24 16:09:07.000,9179
32487663,15522998,304698,7426,10.99,1,2020-07-25 15:34:22.000,2278
32156383,15613302,203906,2996,23.75,1,2020-07-10 13:26:37.000,8491
32141738,14964281,217103,8061,4.29,3,2020-07-09 15:25:36.000,7986
32266978,14811832,222897,4705,15.99,2,2020-07-15 16:59:48.000,3332
32488168,15237184,206675,4492,14.99,2,2020-07-25 17:54:57.000,2182
32002358,15038278,203161,2591,18.99,2,2020-07-02 18:49:25.000,4512
32216983,14484189,267218,9443,7.99,1,2020-07-12 17:40:42.000,7554
32225568,14690815,203164,2593,9.99,1,2020-07-13 12:57:04.000,8527
32394743,15003719,222156,4010,12.99,2,2020-07-21 18:46:53.000,7205
32068008,15217994,263452,22616,17.99,2,2020-07-08 12:18:03.000,5552
32441203,15451839,218437,7426,14.99,4,2020-07-23 18:30:57.000,9340
32099823,15760089,204893,3552,30.99,1,2020-07-07 14:29:10.000,2194
31997813,15457331,207039,3928,56.00,1,2020-07-02 15:32:48.000,8941
32522003,14901265,204782,3482,0.99,2,2020-07-27 14:18:07.000,7270
32515438,14940077,203858,2973,6.99,1,2020-07-27 11:32:03.000,2210
32425043,15601969,204196,3141,36.99,1,2020-07-23 13:30:21.000,2134
32357878,15326503,205817,4094,41.99,1,2020-07-19 15:29:16.000,4482
32349798,15877110,205055,3637,2.99,2,2020-07-18 21:22:07.000,7529
32548263,14821870,203064,2567,18.99,1,2020-07-28 20:52:58.000,8228
32441708,15085033,203303,2658,68.41,1,2020-07-24 14:50:32.000,8654
32378078,14034875,205264,3794,34.04,1,2020-07-20 17:46:31.000,8493
32523518,12512737,208073,2247,1.49,10,2020-07-27 18:41:06.000,2132
32449788,14442766,205817,4094,5.49,2,2020-07-24 14:32:44.000,5486
32447768,15432972,204901,3557,19.99,1,2020-07-24 13:57:21.000,4501
32508873,14376228,207480,4779,1.39,3,2020-07-26 17:38:17.000,5659
32312933,13924060,206365,4351,15.99,1,2020-07-17 18:37:13.000,9471
32292228,13969665,222475,9034,29.99,1,2020-07-16 19:14:54.000,2181
32410398,14059192,210763,2973,10.98,1,2020-07-22 16:14:26.000,9471
32194258,14779199,204118,3110,14.99,2,2020-07-11 17:36:14.000,2021
32198298,15895556,205250,3785,22.99,1,2020-07-11 16:44:11.000,8012
32198803,15738235,205776,4066,10.99,2,2020-07-11 19:00:11.000,6090
32413428,15909047,212536,6652,19.99,1,2020-07-29 14:08:56.000,7334
32243748,15327673,206648,4481,11.98,6,2020-07-14 15:20:37.000,9646
32213448,15550587,203653,2884,8.99,1,2020-07-12 15:27:25.000,4524
32198803,15738235,274376,2963,9.99,1,2020-07-11 19:00:11.000,6090
32247788,15906638,229760,3557,7.49,1,2020-07-14 17:48:54.000,2069
32240718,14868050,202029,2025,12.99,1,2020-07-14 12:12:01.000,10452
32240718,14868050,203374,2706,19.99,1,2020-07-14 12:12:01.000,10452
32198298,15895556,202516,2267,34.99,1,2020-07-11 16:44:11.000,8012
32230113,15900936,264504,12643,36.99,1,2020-07-13 17:09:35.000,9950
32198298,15895556,206316,8108,10.99,1,2020-07-11 16:44:11.000,8012
32043263,15725034,221627,8876,9.99,1,2020-07-04 14:26:36.000,4772
32308388,15324096,206252,2919,21.04,2,2020-07-17 17:05:13.000,8699
32115478,15796329,207189,4692,37.79,1,2020-07-08 18:10:33.000,8355
32043263,15725034,268673,13533,14.99,1,2020-07-04 14:26:36.000,4772
32240718,14868050,229187,2963,14.99,1,2020-07-14 12:12:01.000,10452
32369493,14643187,289963,9816,29.99,1,2020-07-20 12:06:36.000,8559
32122548,14621058,217153,3498,13.99,1,2020-07-08 18:22:01.000,10000
32371513,15094077,209034,4970,32.99,1,2020-07-21 13:48:07.000,3382
32452818,14465207,212342,5257,18.31,2,2020-07-24 15:12:25.000,8625
32533618,14629671,222723,5554,15.74,2,2020-07-28 14:25:03.000,8889
31965998,14006822,298794,13230,8.79,1,2020-07-01 13:23:59.000,7545
32461908,15223918,203323,2618,18.00,1,2020-07-24 18:46:01.000,8877
32462918,15394795,271869,14917,1.00,1,2020-07-24 15:42:29.000,10066
32360908,15410806,235895,4020,65.99,1,2020-07-19 16:41:12.000,5956
32222033,15901102,205652,4007,34.99,1,2020-07-13 17:26:15.000,7092
32298288,15297594,207158,4674,34.99,1,2020-07-17 14:13:53.000,7512
32196278,15751582,255357,9056,15.99,1,2020-07-11 17:47:16.000,2274
32161433,15888314,211769,5850,15.00,1,2020-07-10 17:14:14.000,5708
32340708,15028791,206888,2028,9.99,1,2020-07-18 17:03:42.000,5299
32191228,15098055,296313,13211,11.99,4,2020-07-11 16:39:16.000,7755
32208398,15898013,221651,2465,14.99,1,2020-07-12 00:51:54.000,10452
32164463,13699357,229718,2156,14.99,1,2020-07-10 16:56:14.000,3467
32001348,15721082,206888,2028,18.99,1,2020-07-02 15:33:41.000,7270
32356868,14124445,204276,3184,7.99,1,2020-07-19 14:00:26.000,6898
32040233,15861042,206703,4497,14.99,2,2020-07-03 22:02:18.000,8987
32307883,15413670,203703,2912,14.99,1,2020-07-17 17:02:59.000,5066
32347778,14957562,206707,4497,1.00,14,2020-07-18 20:24:25.000,10007
32134163,15731959,202384,2206,3.15,1,2020-07-09 14:29:20.000,6179
32143758,15790814,296041,21269,15.99,2,2020-07-09 19:01:25.000,9730
32103358,15457429,202739,2385,31.89,1,2020-07-08 11:38:38.000,5238
32061948,15556648,285805,3021,12.89,1,2020-07-04 20:38:49.000,4745
32309903,13692275,203210,2614,1.79,1,2020-07-17 15:41:38.000,9654
32038213,15860482,274777,8627,33.95,1,2020-07-03 21:19:26.000,8979
31989228,15706977,205817,4094,49.99,1,2020-07-02 13:10:08.000,7334
32030638,13699781,214945,9443,9.87,1,2020-07-03 19:41:48.000,8429
31983673,14313141,205127,3702,164.99,1,2020-07-02 10:18:25.000,8005
32143253,15472531,214263,5983,10.98,2,2020-07-09 19:14:23.000,7754
32118003,15330384,220574,7254,9.99,1,2020-07-08 14:17:57.000,7604
32099823,15760089,204771,3482,3.99,1,2020-07-07 14:29:10.000,2194
32066493,14719070,287315,3107,16.99,4,2020-07-04 23:47:01.000,3406
32174563,13710145,203161,2591,13.99,1,2020-07-10 19:53:49.000,2139
32237183,13964362,207480,4779,2.00,1,2020-07-13 21:12:57.000,5075
32226073,14268583,215784,3928,25.99,1,2020-07-13 13:26:27.000,5299
32237183,13964362,219660,6910,6.99,1,2020-07-13 21:12:57.000,5075
32271523,15158642,202324,2171,29.00,1,2020-07-15 20:00:58.000,5090
32187188,15520084,214946,9443,8.89,1,2020-07-11 15:16:58.000,5496
32148303,14655373,214351,10652,20.00,2,2020-07-09 21:32:54.000,5090
32116993,15740700,202147,2073,54.99,2,2020-07-09 06:01:17.000,5564
32134668,14184940,303092,3850,9.99,1,2020-07-09 14:34:25.000,4490
32187188,15520084,207598,4819,9.99,1,2020-07-11 15:16:58.000,5496
32229608,15902981,205776,4066,10.99,1,2020-07-13 16:55:48.000,2021
32141233,14887904,302572,11665,16.39,1,2020-07-09 18:33:20.000,2151
32187188,15520084,202324,2171,32.95,1,2020-07-11 15:16:58.000,5496
32046293,15862733,205133,3704,8.99,1,2020-07-04 12:18:58.000,6805
32046798,13659869,204272,3039,13.99,2,2020-07-04 13:12:17.000,7376
32113963,13840617,203216,2618,13.99,4,2020-07-11 18:34:10.000,2130
32131133,15879455,202517,2267,69.99,1,2020-07-09 14:24:44.000,7409
31949333,15410276,202516,2267,52.99,1,2020-07-06 17:34:01.000,2050
31976098,14432774,202324,2171,29.99,1,2020-07-01 19:06:00.000,4483
32363433,15088561,204487,3302,15.99,1,2020-07-19 18:30:26.000,7961
32233143,15425002,263810,11542,14.00,1,2020-07-13 19:04:11.000,6893
32455848,14472147,302572,11665,16.99,1,2020-07-24 15:06:11.000,4559
32229608,15902981,222897,4705,14.99,1,2020-07-13 16:55:48.000,2021
32472008,14489988,205390,3865,23.99,1,2020-07-24 22:05:55.000,3567
32504328,15280283,205893,4127,9.89,1,2020-07-26 15:11:41.000,9344
32175068,15819812,219970,9796,5.25,3,2020-07-10 19:11:29.000,8484
32267988,15461171,203277,2642,10.49,1,2020-07-15 17:16:16.000,8295
32122043,15499242,204368,3232,1.99,4,2020-07-08 18:24:43.000,5715
32472513,15636391,205486,3923,1.44,2,2020-07-24 19:56:38.000,10306
32219508,15562843,202900,2486,12.99,4,2020-07-12 16:27:36.000,6831
32187188,15520084,206888,2028,9.99,1,2020-07-11 15:16:58.000,5496
32187188,15520084,203900,2990,9.99,1,2020-07-11 15:16:58.000,5496
32187188,15520084,205343,3838,13.99,1,2020-07-11 15:16:58.000,5496
32371513,15094077,204443,3273,7.99,4,2020-07-21 13:48:07.000,3382
32046293,15862733,295276,2558,11.99,1,2020-07-04 12:18:58.000,6805
32060433,14733822,206247,20775,10.99,1,2020-07-04 17:31:51.000,2109
31965493,15846768,203100,2577,7.29,1,2020-07-01 17:26:23.000,8444
32110933,15548661,206888,2028,15.99,2,2020-07-07 19:09:54.000,9564
32094268,14389109,213792,7049,9.99,1,2020-07-06 18:49:08.000,7270
32496753,15836527,303137,4674,33.99,1,2020-07-25 21:40:16.000,9915
32449788,14442766,203825,2436,14.89,1,2020-07-24 14:32:44.000,5486
32325053,15436461,203627,2868,14.99,1,2020-07-17 22:38:32.000,7170
32453828,15274607,303114,2973,6.99,2,2020-07-24 16:09:07.000,9179
32468473,15950789,202249,2138,26.99,1,2020-07-24 20:31:45.000,4803
32274048,15911665,207026,4609,37.99,1,2020-07-15 18:46:33.000,7089
32128608,14812091,252949,3717,15.99,1,2020-07-08 20:00:54.000,8918
32403833,15408309,222523,4707,8.99,2,2020-07-22 13:27:22.000,5632
32039728,15113585,207498,3032,48.99,1,2020-07-03 21:53:41.000,7857
32052858,15448377,296418,4202,11.54,2,2020-07-04 12:49:09.000,5380
32407873,14936681,272325,12450,3.09,1,2020-07-22 15:50:49.000,5299
32279098,14719975,203161,2591,12.49,1,2020-07-16 18:43:29.000,4904
32205368,15668650,206842,4538,1.99,1,2020-07-11 19:09:10.000,6758
32555838,14966886,257963,3883,2.49,2,2020-07-29 15:57:15.000,3467
32535638,14651402,204175,3139,13.99,4,2020-07-28 14:42:58.000,7914
32392218,13983581,214170,2535,21.99,1,2020-07-21 17:09:47.000,9909
32436153,10154843,207230,4707,14.99,4,2020-07-23 19:54:01.000,2115
32406863,14732796,217009,2446,13.99,3,2020-07-22 12:07:26.000,7485
32558363,15275683,294044,15659,12.99,1,2020-07-29 18:08:21.000,6206
32403833,15408309,203690,2907,16.99,1,2020-07-22 13:27:22.000,5632
32378583,15453161,221743,8728,9.99,1,2020-07-20 19:43:53.000,5599
32338183,13824109,204771,3482,1.84,1,2020-07-18 17:55:57.000,6575
32408378,15410724,255331,4494,29.00,3,2020-07-22 16:17:04.000,8178
31986703,15738832,204782,3482,1.99,1,2020-07-02 10:44:04.000,9582
32542708,15018798,202693,2365,8.00,1,2020-07-28 17:22:29.000,8941
32298793,13953570,268843,4497,1.49,20,2020-07-17 11:11:03.000,4783
32270513,15906886,202871,2473,39.99,1,2020-07-15 16:34:00.000,7099
32246273,15087443,202682,2360,12.99,1,2020-07-14 17:30:43.000,3459
32564928,15970963,207240,4712,29.99,1,2020-07-29 20:16:13.000,9729
32539173,15404509,203825,2436,16.99,1,2020-07-28 17:50:51.000,2151
31994783,10113633,296313,13211,15.96,1,2020-07-02 16:01:31.000,9335
32531598,15167562,204771,3482,6.99,1,2020-07-28 13:09:00.000,7067
32006903,15696447,206804,4527,26.99,2,2020-07-02 19:26:34.000,8599
32552303,15968789,202357,2193,8.99,2,2020-07-29 16:06:52.000,9471
32565938,13605159,261278,2963,20.99,1,2020-07-29 21:06:41.000,9463
32566443,13784028,209572,4712,18.99,3,2020-07-29 20:00:48.000,7234
32389188,14848630,216148,12188,3.99,1,2020-07-21 13:35:49.000,8618
32393228,12452011,205866,4116,14.99,1,2020-07-21 17:08:07.000,7668
32548768,14432466,207658,3141,59.99,1,2020-07-29 12:14:50.000,2273
32069018,14346041,202930,2498,20.14,1,2020-07-06 11:28:55.000,3422
32019528,15857065,203317,2669,12.99,1,2020-07-03 14:54:53.000,10314
32564423,14697136,223516,6746,6.99,1,2020-07-29 19:22:02.000,7821
31995793,15069767,203274,2640,54.99,1,2020-07-02 16:49:36.000,9778
31965493,15846768,202324,2171,22.99,1,2020-07-01 17:26:23.000,8444
32502308,15194073,202324,2171,19.99,1,2020-07-26 10:39:58.000,9746
32426558,15943535,219963,2589,10.69,1,2020-07-23 15:12:52.000,7644
32551798,14975314,206888,2028,10.49,1,2020-07-29 12:15:21.000,2088
32243748,15327673,205255,3788,8.98,3,2020-07-14 15:20:37.000,9646
32536648,14395822,211459,10870,0.59,2,2020-07-28 16:32:27.000,4905
32355858,14626534,305880,13211,10.99,4,2020-07-19 13:32:35.000,7644
32510893,13614246,204547,3336,59.00,1,2020-07-26 20:11:11.000,5090
32317478,15816233,259923,3634,13.99,1,2020-07-17 19:35:49.000,5715
32210418,15824143,206919,4565,26.99,1,2020-07-12 14:22:10.000,4504
32126588,15881129,207826,3853,9.99,1,2020-07-08 17:30:04.000,7118
32166483,15619179,203225,2625,49.99,1,2020-07-10 15:21:26.000,7091
32210418,15824143,207730,4872,27.99,1,2020-07-12 14:22:10.000,4504
32232638,15008051,230901,,11.99,3,2020-07-13 15:37:29.000,9340
32166483,15619179,206628,4475,11.79,1,2020-07-10 15:07:01.000,4652
32165473,15871530,209777,4445,16.99,1,2020-07-10 17:46:09.000,4510
32083663,15087444,203836,2970,45.49,2,2020-07-06 13:43:29.000,8378
32166483,15619179,205975,4167,16.99,1,2020-07-10 15:21:26.000,7091
32166483,15619179,216034,2446,15.99,2,2020-07-10 15:07:01.000,4652
32059928,15865553,266260,4538,1.46,1,2020-07-04 18:20:57.000,8472
31996298,14209171,208249,5082,26.99,5,2020-07-03 17:53:03.000,2198
32508368,15088975,219660,6910,6.49,2,2020-07-26 17:58:36.000,4745
32007913,15772748,207867,3251,18.99,2,2020-07-02 20:31:44.000,4905
32515438,14940077,203856,2973,6.99,1,2020-07-27 11:32:03.000,2210
31965998,14006822,260943,4497,17.59,1,2020-07-01 13:23:59.000,7545
32472008,14489988,259923,3634,13.99,1,2020-07-24 22:05:55.000,3567
32477563,10151285,207230,4707,14.99,2,2020-07-25 13:34:52.000,2197
32561898,15217259,289117,2059,12.99,1,2020-07-29 19:36:40.000,9101
32362423,15455936,208587,10870,2.42,1,2020-07-19 17:04:14.000,4689
32375048,15168683,263353,2386,13.99,2,2020-07-20 17:18:09.000,8331
32365453,14032265,202324,2171,36.99,1,2020-07-19 20:22:11.000,4901
32009428,15507431,206681,4494,19.99,1,2020-07-03 15:54:58.000,2194
32273038,15275786,222897,4705,14.99,1,2020-07-15 18:43:08.000,9458
32276573,15159911,205776,4066,10.99,6,2020-07-17 12:39:24.000,2197
32445748,14427402,227048,9908,23.00,1,2020-07-24 14:54:40.000,7555
32255363,15286721,204371,3232,1.99,1,2020-07-15 15:59:42.000,6134
32503823,14394962,298218,14766,8.99,1,2020-07-26 14:38:19.000,2021
32513418,15940557,291695,7076,13.99,2,2020-07-26 22:23:54.000,5715
32398278,15629037,204284,3188,53.99,2,2020-07-21 20:25:40.000,3332
32028618,15241462,290807,10797,11.19,3,2020-07-03 17:39:20.000,9378
32360908,15410806,222589,4682,57.99,1,2020-07-19 16:41:12.000,5956
32069523,15595527,204175,3139,15.99,2,2020-07-05 13:31:11.000,7261
32431103,15944234,205133,3704,10.52,1,2020-07-23 16:20:29.000,9127
32559878,14010375,207039,3928,16.99,3,2020-07-29 18:41:11.000,8823
32523013,14962343,203163,2593,17.00,1,2020-07-27 16:22:14.000,8941
32435143,15243023,204821,3508,19.99,1,2020-07-23 19:00:51.000,5550
32562403,13637756,208958,4841,26.99,1,2020-07-29 21:09:08.000,4682
32412418,14675842,203402,2729,10.99,3,2020-07-22 18:26:05.000,9213
32294248,15286875,283184,17743,11.99,1,2020-07-16 18:03:40.000,7204
32525033,15406659,214170,2535,24.99,3,2020-07-29 13:54:38.000,8193
32446758,13818933,229416,10486,20.99,1,2020-07-24 14:42:56.000,4507
32407368,14603860,205250,3785,29.99,1,2020-07-22 15:28:58.000,2135
32376563,14564584,263118,12095,9.99,1,2020-07-21 13:14:23.000,7751
32505843,14950194,222794,9086,17.00,1,2020-07-26 16:44:49.000,8753
32536648,14395822,207226,4705,16.99,1,2020-07-28 16:32:27.000,4905
32422518,15784296,211459,10870,1.00,2,2020-07-23 11:10:12.000,7298
32009428,15507431,205423,3884,25.99,1,2020-07-03 15:54:58.000,2194
32026093,13820121,259868,11596,16.99,1,2020-07-03 17:27:41.000,4489
32422518,15784296,263590,12315,18.99,6,2020-07-23 11:10:12.000,7298
32542708,15018798,204777,3486,42.00,1,2020-07-28 17:22:29.000,8941
32090733,14274239,256874,6494,5.99,4,2020-07-06 20:57:05.000,2254
32459888,15753305,203317,2669,12.99,4,2020-07-24 17:56:46.000,10572
32095783,15874589,205817,4094,44.99,1,2020-07-07 11:31:33.000,10093
32279603,15250510,203690,2907,18.99,1,2020-07-16 13:50:58.000,5169
32537658,14581362,207158,4674,36.99,1,2020-07-28 13:29:29.000,2194
32482108,14178314,207085,4636,9.99,2,2020-07-25 16:15:46.000,6303
32319498,15854487,205055,3637,0.75,4,2020-07-17 20:13:48.000,7644
31987208,15041212,219364,9443,8.99,5,2020-07-02 15:51:20.000,2254
32212943,13833682,204821,3508,7.99,1,2020-07-12 15:12:43.000,10429
32482108,14178314,266959,12149,14.99,2,2020-07-25 16:15:46.000,6303
32156383,15613302,206390,4369,15.25,1,2020-07-10 13:26:37.000,8491
32212943,13833682,202324,2171,21.99,1,2020-07-12 15:12:43.000,10429
32105378,15871938,204284,3188,1.99,4,2020-07-07 17:58:30.000,8543
31987208,15041212,246341,9443,8.99,5,2020-07-02 15:51:20.000,2254
32486148,15915188,203374,2706,14.99,1,2020-07-25 17:11:49.000,8527
32484633,14742817,243612,8887,51.99,4,2020-07-25 15:28:51.000,9680
32212943,13833682,202255,2142,12.99,1,2020-07-12 15:12:43.000,10429
32410398,14059192,232884,2436,13.99,1,2020-07-22 16:14:26.000,9471
32043263,15725034,241116,9498,11.99,1,2020-07-04 14:26:36.000,4772
32194258,14779199,214147,2692,24.99,1,2020-07-11 17:36:14.000,2021
32043263,15725034,253897,12336,14.99,1,2020-07-04 14:26:36.000,4772
32043263,15725034,222277,8958,12.99,1,2020-07-04 14:26:36.000,4772
32415953,15345229,206237,4302,13.99,1,2020-07-22 19:58:12.000,6396
32279603,15250510,204487,3302,3.99,2,2020-07-16 13:50:58.000,5169
32039728,15113585,263139,8298,5.49,1,2020-07-03 21:53:41.000,7857
32410398,14059192,217592,2039,0.99,1,2020-07-22 16:14:26.000,9471
32309903,13692275,303208,6343,0.99,2,2020-07-17 15:41:38.000,9654
32251323,14050650,259018,11596,9.46,4,2020-07-14 18:19:42.000,8497
32318993,14926654,207026,4609,45.99,1,2020-07-17 18:45:09.000,5229
32107398,14080348,206577,4450,10.99,1,2020-07-07 19:41:32.000,2117
32107398,14080348,210423,2907,11.99,1,2020-07-07 19:41:32.000,2117
32172543,15690817,214527,7193,20.99,1,2020-07-10 18:22:41.000,10474
32051848,15863853,203300,2656,27.49,1,2020-07-04 16:22:41.000,7880
32026093,13820121,208587,10870,2.59,1,2020-07-03 17:27:41.000,4489
32104368,15832541,294184,11665,16.08,2,2020-07-07 17:08:16.000,8699
32120023,14130106,204248,3163,24.99,1,2020-07-08 17:04:06.000,6734
32126083,15236052,263590,12315,22.99,2,2020-07-08 20:42:23.000,4497
32122043,15499242,202113,2056,23.99,2,2020-07-08 18:24:43.000,5715
31993268,15819491,224771,3848,8.99,1,2020-07-02 15:01:28.000,8276
32013468,15037134,207003,4595,53.99,1,2020-07-03 10:43:57.000,5188
32259908,12508067,207425,4765,36.99,1,2020-07-15 14:23:53.000,5730
32315963,13796823,204368,3232,2.11,2,2020-07-17 18:34:56.000,9883
32171028,15424755,208587,10870,2.00,1,2020-07-10 19:16:17.000,5921
32011448,15682475,222897,4705,14.95,1,2020-07-03 13:27:50.000,7584
32031143,14486032,205449,3899,12.99,1,2020-07-03 18:30:09.000,9101
32305863,15433792,209162,5438,11.99,2,2020-07-17 15:37:37.000,3332
32315963,13796823,202670,2350,32.99,1,2020-07-17 19:52:44.000,5119
32231628,15577233,203185,2605,23.09,1,2020-07-14 15:37:46.000,6527
32202338,15286790,207189,4692,37.99,1,2020-07-11 19:23:56.000,2162
32118003,15330384,257919,2964,9.99,1,2020-07-08 14:17:57.000,7604
31956908,15305563,203972,3029,10.99,4,2020-07-01 13:04:11.000,3346
32314953,14693171,307307,12549,3.99,1,2020-07-17 19:25:02.000,8201
31979633,14990591,217145,4032,79.99,1,2020-07-02 15:44:36.000,9191
31977108,15335740,305391,2567,10.99,8,2020-07-01 19:13:35.000,4823
32477058,14529452,215382,7403,10.99,2,2020-07-25 12:54:34.000,9246
